date,Battery (Charging) -  MW,Exports -  MW,Imports -  MW,Distillate -  MW,Gas (Steam) -  MW,Gas (CCGT) -  MW,Gas (OCGT) -  MW,Gas (Reciprocating) -  MW,Battery (Discharging) -  MW,Wind -  MW,Solar (Utility) -  MW,Solar (Rooftop) -  MW,Temperature - C,Emissions Intensity - kgCO₂e/MWh,Price - AUD/MWh
2023-11-27 01:45,-3.82,0.00,107.50,-0.10,40.00,0.00,29.97,0.00,1.20,1146.00,0.00,0.00,15.30,0.00,51.28
2023-11-27 01:50,-1.57,0.00,82.95,-0.10,41.00,0.00,29.84,0.00,2.75,1152.00,0.00,0.00,15.27,0.00,51.02
2023-11-27 01:55,-0.66,0.00,106.30,-0.10,40.00,0.00,29.92,0.00,1.21,1138.00,0.00,0.00,15.23,0.00,52.07
2023-11-27 02:00,-55.69,0.00,143.30,-0.10,41.00,0.00,30.48,0.00,1.50,1136.00,0.00,0.00,15.20,0.00,51.80
2023-11-27 02:05,-45.40,0.00,147.70,-0.10,42.00,0.00,30.61,0.00,5.50,1132.00,0.00,0.00,15.08,0.00,52.04
2023-11-27 02:10,-49.93,0.00,133.40,-0.10,40.00,0.00,29.62,0.00,1.95,1142.00,0.00,0.00,14.97,0.00,51.36
2023-11-27 02:15,-51.89,0.00,140.40,-0.10,41.00,0.00,29.62,0.00,1.50,1134.00,0.00,0.00,14.85,0.00,50.02
2023-11-27 02:20,-50.09,0.00,104.20,-0.10,41.00,0.00,29.74,0.00,5.40,1141.00,0.00,0.00,14.73,0.00,49.48
2023-11-27 02:25,-55.31,0.00,91.88,-0.10,40.00,0.00,30.01,0.00,1.95,1150.00,0.00,0.00,14.62,0.00,49.24
2023-11-27 02:30,-49.82,0.00,78.42,-0.10,40.00,0.00,29.75,0.00,0.00,1157.00,0.00,0.00,14.50,0.00,49.33
2023-11-27 02:35,-52.06,0.00,67.25,-0.10,41.00,0.00,30.04,0.00,0.09,1168.00,0.00,0.00,14.52,0.00,43.74
2023-11-27 02:40,-0.02,0.00,19.12,-0.10,42.00,0.00,31.08,0.00,9.31,1167.00,0.00,0.00,14.53,0.00,43.88
2023-11-27 02:45,-6.73,0.00,24.77,-0.10,41.00,0.00,29.98,0.00,3.15,1163.00,0.00,0.00,14.55,0.00,43.86
2023-11-27 02:50,-5.23,0.00,30.35,-0.10,40.00,0.00,29.61,0.00,4.21,1157.00,0.00,0.00,14.57,0.00,43.29
2023-11-27 02:55,-2.00,0.00,9.07,-0.10,40.00,0.00,29.44,0.00,0.22,1170.00,0.00,0.00,14.58,0.00,42.56
2023-11-27 03:00,-0.23,0.00,0.14,-0.10,43.00,0.00,30.44,0.00,10.85,1146.00,0.00,0.00,14.60,0.00,43.20
2023-11-27 03:05,-0.02,-0.98,0.00,-0.10,41.00,0.00,30.94,0.00,5.41,1155.00,0.00,0.00,14.47,0.00,46.07
2023-11-27 03:10,-0.05,-26.65,0.00,-0.10,40.00,0.00,29.78,0.00,5.02,1167.00,0.00,0.00,14.33,0.00,47.52
2023-11-27 03:15,-1.77,-21.49,0.00,0.00,40.00,0.00,29.11,0.00,0.00,1170.00,0.00,0.00,14.20,0.00,42.92
2023-11-27 03:20,-0.19,-40.58,0.00,0.00,41.00,0.00,30.51,0.00,2.65,1185.00,0.00,0.00,14.07,0.00,45.20
2023-11-27 03:25,-3.63,-61.44,0.00,-0.10,40.00,0.00,29.11,0.00,0.00,1199.00,0.00,0.00,13.93,0.00,42.97
2023-11-27 03:30,-0.65,-73.60,0.00,-0.10,40.00,0.00,29.28,0.00,0.15,1200.00,0.00,0.00,13.80,0.00,42.84
2023-11-27 03:35,-2.81,-81.42,0.00,-0.10,40.00,0.00,30.01,0.00,0.00,1208.00,0.00,0.00,13.87,0.00,42.08
2023-11-27 03:40,-2.63,-71.02,0.00,-0.10,40.00,0.00,30.10,0.00,0.41,1192.00,0.00,0.00,13.93,0.00,41.99
2023-11-27 03:45,-1.20,-68.02,0.00,-0.10,42.00,0.00,30.61,0.00,0.33,1191.00,0.00,0.00,14.00,0.00,42.58
2023-11-27 03:50,-0.04,-78.07,0.00,-0.10,40.00,0.00,30.78,0.00,0.80,1198.00,0.00,0.00,14.07,0.00,42.72
2023-11-27 03:55,-2.71,-81.42,0.00,-0.10,40.00,0.00,30.00,0.00,4.72,1211.00,0.00,0.00,14.13,0.00,46.49
2023-11-27 04:00,-8.30,-92.58,0.00,-0.10,40.00,0.00,28.98,0.00,0.00,1216.00,0.00,0.00,14.20,0.00,42.08
2023-11-27 04:05,-0.02,-122.10,0.00,-0.10,43.00,0.00,31.00,0.00,7.45,1225.00,0.00,0.00,14.17,0.00,47.15
2023-11-27 04:10,-0.11,-115.10,0.00,-0.10,41.00,0.00,29.84,0.00,4.09,1237.00,0.00,0.00,14.13,0.00,48.42
2023-11-27 04:15,-5.32,-97.23,0.00,-0.10,40.00,0.00,30.01,0.00,0.22,1228.00,0.00,0.00,14.10,0.00,48.46
2023-11-27 04:20,-14.59,-84.76,0.00,-0.10,40.00,0.00,29.80,0.00,0.17,1234.00,0.00,0.00,14.07,0.00,48.93
2023-11-27 04:25,-7.30,-92.58,0.00,-0.10,41.00,0.00,29.62,0.00,2.02,1224.00,0.00,0.00,14.03,0.00,49.73
2023-11-27 04:30,-5.87,-100.40,0.00,-0.10,41.00,0.00,30.94,0.00,0.80,1235.00,0.00,0.00,14.00,0.00,50.27
2023-11-27 04:35,-6.18,-83.53,0.00,-0.10,40.00,0.00,29.37,0.00,0.73,1225.00,0.00,0.00,13.98,0.00,51.14
2023-11-27 04:40,-1.55,-76.95,0.00,-0.10,40.00,0.00,29.88,0.00,0.15,1216.00,0.00,0.00,13.97,0.00,51.46
2023-11-27 04:45,-10.41,-75.83,0.00,-0.10,40.00,0.00,28.90,0.00,0.00,1233.00,0.00,0.00,13.95,0.00,49.37
2023-11-27 04:50,-0.08,-89.23,0.00,-0.10,42.00,0.00,30.65,0.00,5.58,1238.00,0.00,0.00,13.93,0.00,52.15
2023-11-27 04:55,-5.88,-75.83,0.00,-0.10,40.00,0.00,30.14,0.00,0.00,1249.00,0.00,0.00,13.92,0.00,52.32
2023-11-27 05:00,-0.17,-73.60,0.00,-0.10,41.00,0.00,30.17,0.00,3.77,1246.00,0.00,0.00,13.90,0.00,52.81
2023-11-27 05:05,-0.09,-84.76,0.00,-0.10,41.00,0.00,30.48,0.00,2.67,1260.00,0.00,0.03,13.95,0.00,53.87
2023-11-27 05:10,-2.06,-69.14,0.00,-0.10,41.00,0.00,29.71,0.00,0.66,1257.00,0.00,0.06,14.00,0.00,54.58
2023-11-27 05:15,-4.93,-66.90,0.00,-0.10,40.00,0.00,29.11,0.00,0.00,1260.00,0.00,0.08,14.05,0.00,53.55
2023-11-27 05:20,-5.72,-68.02,0.00,-0.10,40.00,0.00,29.53,0.00,0.28,1262.00,0.00,0.11,14.10,0.00,52.46
2023-11-27 05:25,-0.71,-55.74,0.00,-0.10,40.00,0.00,29.84,0.00,5.13,1241.00,0.00,0.14,14.15,0.00,50.76
2023-11-27 05:30,-0.22,-55.74,0.00,-0.10,42.00,0.00,30.81,0.00,6.55,1245.00,0.02,0.17,14.20,0.00,54.46
2023-11-27 05:35,-0.07,-33.42,0.00,-0.10,42.00,0.00,30.30,0.00,1.05,1247.00,0.79,3.27,14.23,0.00,56.00
2023-11-27 05:40,-7.16,-6.56,0.00,-0.10,40.00,0.00,29.50,0.00,0.22,1243.00,2.12,6.38,14.27,0.00,49.43
2023-11-27 05:45,-0.67,0.00,9.07,-0.10,41.00,0.00,30.27,0.00,0.31,1239.00,3.06,9.49,14.30,0.00,49.93
2023-11-27 05:50,-0.12,-30.00,0.00,-0.10,43.00,0.00,30.99,0.00,13.21,1250.00,6.39,12.60,14.33,0.00,56.89
2023-11-27 05:55,-4.43,0.00,11.30,-0.10,40.00,0.00,30.18,0.00,0.00,1249.00,8.94,15.71,14.37,0.00,54.68
2023-11-27 06:00,-15.15,0.00,15.77,-0.10,40.00,0.00,29.28,0.00,0.00,1252.00,13.23,18.82,14.40,0.00,49.16
2023-11-27 06:05,-0.12,0.00,17.58,-0.10,40.00,0.00,30.27,0.00,7.27,1251.00,18.17,31.25,14.63,0.00,49.16
2023-11-27 06:10,-2.92,0.00,22.10,-0.10,40.00,0.00,30.14,0.00,0.00,1258.00,26.24,43.68,14.87,0.00,49.92
2023-11-27 06:15,-2.47,-11.18,0.00,-0.10,40.00,0.00,29.61,0.00,0.60,1249.00,26.38,56.11,15.10,0.00,48.90
2023-11-27 06:20,-2.10,-7.39,0.00,-0.10,40.00,0.00,29.67,0.00,0.00,1244.00,28.40,68.53,15.33,0.00,48.64
2023-11-27 06:25,-0.42,0.00,0.40,-0.10,40.00,0.00,29.92,0.00,0.17,1229.00,33.22,80.96,15.57,0.00,33.25
2023-11-27 06:30,-0.60,-5.51,0.00,0.00,40.00,0.00,29.91,0.00,0.98,1239.00,39.30,93.39,15.80,0.00,35.38
2023-11-27 06:35,-1.73,-25.34,0.00,0.00,40.00,0.00,29.58,0.00,0.06,1253.00,49.69,114.46,15.83,0.00,45.91
2023-11-27 06:40,-0.15,-21.99,0.00,0.00,42.00,0.00,30.34,0.00,2.53,1265.00,59.60,135.53,15.87,0.00,46.30
2023-11-27 06:45,-0.13,-33.16,0.00,-0.10,41.00,0.00,30.48,0.00,7.07,1251.00,81.29,156.59,15.90,0.00,44.85
2023-11-27 06:50,-5.00,-63.18,0.00,0.00,40.00,0.00,29.67,0.00,0.00,1271.00,86.11,177.66,15.93,0.00,34.42
2023-11-27 06:55,-5.04,-66.41,0.00,0.00,40.00,0.00,29.28,0.00,0.00,1267.00,107.10,198.73,15.97,0.00,30.79
2023-11-27 07:00,-4.74,-84.62,0.00,-0.10,40.00,0.00,29.40,0.00,0.09,1276.00,94.03,219.80,16.00,0.00,29.74
2023-11-27 07:05,-0.22,-116.40,0.00,-0.10,43.00,0.00,30.95,0.00,4.61,1283.00,96.08,249.23,16.12,0.00,37.08
2023-11-27 07:10,-0.14,-159.10,0.00,-0.10,44.00,0.00,31.45,0.00,8.22,1251.00,117.70,278.67,16.23,0.00,32.43
2023-11-27 07:15,-0.13,-183.30,0.00,-0.10,42.00,0.00,30.30,0.00,9.48,1261.00,117.60,308.10,16.35,0.00,16.98
2023-11-27 07:20,-12.00,-177.80,0.00,-0.10,43.00,0.00,30.61,0.00,0.00,1240.00,119.30,337.53,16.47,0.00,16.89
2023-11-27 07:25,-8.39,-223.70,0.00,-0.10,42.00,0.00,29.83,0.00,0.00,1273.00,139.60,366.97,16.58,0.00,16.71
2023-11-27 07:30,-10.95,-215.50,0.00,-0.10,41.00,0.00,29.84,0.00,0.40,1239.00,137.70,396.40,16.70,0.00,16.62
2023-11-27 07:35,-14.33,-176.30,0.00,-0.10,40.00,0.00,29.88,0.00,0.00,1147.00,164.40,429.35,16.75,0.00,16.62
2023-11-27 07:40,-21.51,-192.00,0.00,-0.10,40.00,0.00,28.94,0.00,0.00,1124.00,197.60,462.30,16.80,0.00,16.53
2023-11-27 07:45,-11.67,-156.50,0.00,-0.10,42.00,0.00,30.48,0.00,0.10,1041.00,190.50,495.25,16.85,0.00,16.54
2023-11-27 07:50,-7.77,-204.40,0.00,-0.10,44.00,0.00,31.72,0.00,6.00,1056.00,186.40,528.20,16.90,0.00,17.24
2023-11-27 07:55,-7.75,-225.30,0.00,-0.10,43.00,0.00,30.47,0.00,7.55,1063.00,184.10,561.15,16.95,0.00,16.32
2023-11-27 08:00,-16.85,-298.80,0.00,-0.10,44.00,0.00,31.98,0.00,5.85,1128.00,179.10,594.10,17.00,0.00,16.15
2023-11-27 08:05,-16.31,-304.20,0.00,-0.10,40.00,0.00,27.43,0.00,0.00,1134.00,171.50,624.95,17.10,0.00,16.86
2023-11-27 08:10,-10.69,-352.20,0.00,-0.10,44.00,0.00,31.72,0.00,0.00,1137.00,181.30,655.80,17.20,0.00,15.91
2023-11-27 08:15,-8.27,-404.70,0.00,-0.10,43.00,0.00,30.31,0.00,2.25,1148.00,191.50,686.65,17.30,0.00,-41.85
2023-11-27 08:20,-63.49,-352.00,0.00,-0.10,40.00,0.00,29.58,0.00,0.75,1146.00,197.80,717.50,17.40,0.00,-46.65
2023-11-27 08:25,-94.70,-357.50,0.00,-0.10,40.00,0.00,30.05,0.00,0.00,1131.00,219.20,748.35,17.50,0.00,-50.00
2023-11-27 08:30,-64.74,-332.90,0.00,-0.10,40.00,0.00,28.90,0.00,0.00,1092.00,222.60,779.20,17.60,0.00,-50.00
2023-11-27 08:35,-59.22,-366.50,0.00,-0.10,43.00,0.00,30.78,0.00,4.60,1089.00,226.00,809.12,17.67,0.00,-55.00
2023-11-27 08:40,-78.67,-407.60,0.00,-0.10,40.00,0.00,28.21,0.00,0.00,1132.00,230.20,839.03,17.73,0.00,-59.98
2023-11-27 08:45,-109.40,-366.30,0.00,-0.10,40.00,0.00,29.53,0.00,0.00,1108.00,215.70,868.95,17.80,0.00,-50.00
2023-11-27 08:50,-68.31,-363.90,0.00,-0.10,40.00,0.00,29.67,0.00,0.00,1014.00,225.40,898.87,17.87,0.00,-46.77
2023-11-27 08:55,-108.10,-367.20,0.00,-0.10,40.00,0.00,30.05,0.00,0.00,999.50,264.90,928.78,17.93,0.00,-47.00
2023-11-27 09:00,-111.60,-391.40,0.00,-0.10,44.00,0.00,30.95,0.00,0.00,998.20,263.40,958.70,18.00,0.00,-50.22
2023-11-27 09:05,-75.10,-447.20,0.00,-0.10,43.00,0.00,30.60,0.00,0.15,958.00,301.90,986.25,18.12,0.00,-99.99
2023-11-27 09:10,-64.15,-365.90,0.00,-0.10,40.00,0.00,29.24,0.00,0.00,878.50,260.20,1013.80,18.23,0.00,-99.99
2023-11-27 09:15,-70.83,-349.80,0.00,-0.10,42.00,0.00,30.35,0.00,0.15,838.20,249.80,1041.35,18.35,0.00,-92.97
2023-11-27 09:20,-100.20,-402.40,0.00,-0.10,40.00,0.00,29.79,0.00,0.00,872.00,295.80,1068.90,18.47,0.00,-99.99
2023-11-27 09:25,-162.00,-373.40,0.00,-0.10,41.00,0.00,29.84,0.00,0.00,865.80,301.70,1096.45,18.58,0.00,-110.20
2023-11-27 09:30,-87.73,-351.00,0.00,-0.10,41.00,0.00,31.03,0.00,0.00,730.20,313.80,1124.00,18.70,0.00,-88.99
2023-11-27 09:35,-132.10,-350.90,0.00,-0.10,45.00,0.00,32.97,0.00,0.00,786.80,265.70,1145.67,18.87,0.00,-59.99
2023-11-27 09:40,-129.00,-394.20,0.00,-0.10,40.00,0.00,29.71,0.00,8.40,873.40,215.90,1167.33,19.03,0.00,-102.00
2023-11-27 09:45,-80.92,-342.70,0.00,-0.10,40.00,0.00,29.92,0.00,3.30,767.30,204.30,1189.00,19.20,0.00,-50.22
2023-11-27 09:50,-86.28,-386.30,0.00,-0.10,40.00,0.00,29.92,0.00,0.00,758.30,248.90,1210.67,19.37,0.00,-47.00
2023-11-27 09:55,-153.80,-397.10,0.00,-0.10,40.00,0.00,29.62,0.00,0.00,778.80,270.70,1232.33,19.53,0.00,-55.00
2023-11-27 10:00,-103.00,-396.10,0.00,0.00,40.00,0.00,29.37,0.00,0.00,772.30,194.20,1254.00,19.70,0.00,-59.99
2023-11-27 10:05,-80.41,-356.10,0.00,0.00,40.00,0.00,29.73,0.00,0.00,700.70,169.40,1273.33,19.80,0.00,-50.22
2023-11-27 10:10,-116.60,-358.30,0.00,0.00,42.00,0.00,30.65,0.00,0.00,708.60,196.00,1292.67,19.90,0.00,-47.00
2023-11-27 10:15,-126.10,-402.80,0.00,0.00,40.00,0.00,29.79,0.00,0.00,755.40,206.00,1312.00,20.00,0.00,-46.77
2023-11-27 10:20,-111.80,-392.40,0.00,0.00,43.00,0.00,30.69,0.00,0.00,754.50,161.00,1331.33,20.10,0.00,-46.77
2023-11-27 10:25,-92.59,-395.80,0.00,0.00,40.00,0.00,30.05,0.00,0.00,774.30,110.00,1350.67,20.20,0.00,-46.77
2023-11-27 10:30,-112.30,-379.10,0.00,0.00,40.00,0.00,27.96,0.00,0.00,760.20,101.10,1370.00,20.30,0.00,-46.77
2023-11-27 10:35,-100.50,-389.00,0.00,0.00,40.00,0.00,29.62,0.00,0.00,736.10,104.00,1382.67,20.40,0.00,-46.77
2023-11-27 10:40,-99.54,-371.00,0.00,0.00,40.00,0.00,29.88,0.00,0.00,717.10,74.85,1395.33,20.50,0.00,-46.77
2023-11-27 10:45,-127.10,-383.40,0.00,-0.10,40.00,0.00,29.45,0.00,0.00,718.40,113.70,1408.00,20.60,0.00,-46.65
2023-11-27 10:50,-147.40,-346.50,0.00,-0.10,40.00,0.00,29.71,0.00,0.00,678.70,123.40,1420.67,20.70,0.00,-46.65
2023-11-27 10:55,-122.80,-394.30,0.00,-0.10,40.00,0.00,29.54,0.00,0.00,685.40,122.60,1433.33,20.80,0.00,-46.65
2023-11-27 11:00,-85.07,-406.60,0.00,-0.10,42.00,0.00,30.35,0.00,1.90,660.50,123.00,1446.00,20.90,0.00,-46.65
2023-11-27 11:05,-104.80,-398.80,0.00,-0.10,40.00,0.00,29.11,0.00,0.00,647.20,128.90,1458.83,21.02,0.00,-46.65
2023-11-27 11:10,-123.20,-399.80,0.00,-0.10,40.00,0.00,29.84,0.00,0.00,641.30,136.90,1471.67,21.13,0.00,-46.65
2023-11-27 11:15,-123.40,-373.00,0.00,-0.10,40.00,0.00,28.77,0.00,0.00,590.80,143.10,1484.50,21.25,0.00,-46.77
2023-11-27 11:20,-92.21,-397.60,0.00,-0.10,40.00,0.00,29.87,0.00,0.00,580.20,142.10,1497.33,21.37,0.00,-46.65
2023-11-27 11:25,-97.62,-420.20,0.00,-0.10,41.00,0.00,29.59,0.00,0.00,571.60,148.80,1510.17,21.48,0.00,-59.99
2023-11-27 11:30,-11.75,-375.50,0.00,-0.10,40.00,0.00,29.97,0.00,0.00,526.90,73.80,1523.00,21.60,0.00,-59.99
2023-11-27 11:35,-9.41,-340.00,0.00,0.00,40.00,0.00,29.03,0.00,0.00,501.00,54.00,1524.50,21.70,0.00,-46.77
2023-11-27 11:40,-48.20,-385.80,0.00,-0.10,40.00,0.00,29.58,0.00,0.00,521.40,124.10,1526.00,21.80,0.00,-46.77
2023-11-27 11:45,-41.20,-430.20,0.00,-0.10,43.00,0.00,30.73,0.00,0.00,540.70,134.50,1527.50,21.90,0.00,-55.00
2023-11-27 11:50,-8.46,-392.00,0.00,-0.10,43.00,0.00,30.81,0.00,0.00,501.60,90.16,1529.00,22.00,0.00,-59.99
2023-11-27 11:55,-9.16,-368.80,0.00,-0.10,41.00,0.00,29.71,0.00,0.00,491.60,66.62,1530.50,22.10,0.00,-50.00
2023-11-27 12:00,-55.40,-365.40,0.00,0.00,40.00,0.00,28.44,0.00,0.00,511.70,97.10,1532.00,22.20,0.00,-46.77
2023-11-27 12:05,-47.70,-395.60,0.00,0.00,41.00,0.00,29.92,0.00,0.21,524.20,110.10,1534.17,22.33,0.00,-46.77
2023-11-27 12:10,-25.99,-412.10,0.00,0.00,42.00,0.00,30.27,0.00,0.53,507.10,115.40,1536.33,22.47,0.00,-50.22
2023-11-27 12:15,-11.62,-378.80,0.00,0.00,40.00,0.00,29.24,0.00,0.00,475.70,107.10,1538.50,22.60,0.00,-50.22
2023-11-27 12:20,-3.51,-382.30,0.00,0.00,42.00,0.00,30.31,0.00,3.30,468.70,96.78,1540.67,22.73,0.00,-46.65
2023-11-27 12:25,-23.73,-410.40,0.00,0.00,44.00,0.00,31.98,0.00,0.00,472.30,134.10,1542.83,22.87,0.00,-50.22
2023-11-27 12:30,-11.95,-371.40,0.00,0.00,40.00,0.00,30.27,0.00,0.00,485.30,86.76,1545.00,23.00,0.00,-36.17
2023-11-27 12:35,-82.17,-376.90,0.00,0.00,40.00,0.00,29.88,0.00,0.00,487.00,96.97,1547.17,23.00,0.00,-50.00
2023-11-27 12:40,-37.08,-408.10,0.00,0.00,42.00,0.00,30.40,0.00,0.00,503.60,108.50,1549.33,23.00,0.00,-46.77
2023-11-27 12:45,-25.01,-389.30,0.00,0.00,43.00,0.00,30.99,0.00,2.76,482.00,91.76,1551.50,23.00,0.00,-46.77
2023-11-27 12:50,-31.09,-381.40,0.00,0.00,40.00,0.00,30.61,0.00,0.00,520.30,53.24,1553.67,23.00,0.00,-46.65
2023-11-27 12:55,-37.61,-367.90,0.00,-0.10,43.00,0.00,30.74,0.00,0.00,526.70,52.24,1555.83,23.00,0.00,-41.00
2023-11-27 13:00,-29.24,-479.90,0.00,0.00,40.00,0.00,29.62,0.00,0.00,566.70,110.10,1558.00,23.00,0.00,-50.22
2023-11-27 13:05,-21.69,-351.40,0.00,-0.10,40.00,0.00,28.64,0.00,0.00,480.30,59.48,1555.67,23.17,0.00,-50.22
2023-11-27 13:10,-1.77,-381.80,0.00,-0.10,43.00,0.00,31.42,0.00,10.51,467.80,76.28,1553.33,23.33,0.00,-46.65
2023-11-27 13:15,-5.23,-416.50,0.00,-0.10,41.00,0.00,30.86,0.00,0.00,503.70,84.35,1551.00,23.50,0.00,-50.22
2023-11-27 13:20,-18.17,-396.80,0.00,-0.10,40.00,0.00,29.45,0.00,0.00,526.50,56.32,1548.67,23.67,0.00,-55.00
2023-11-27 13:25,-5.08,-335.60,0.00,-0.10,40.00,0.00,29.84,0.00,0.00,468.40,46.01,1546.33,23.83,0.00,-50.00
2023-11-27 13:30,-3.91,-363.70,0.00,-0.10,42.00,0.00,30.18,0.00,2.00,474.90,75.45,1544.00,24.00,0.00,-46.77
2023-11-27 13:35,-7.27,-399.70,0.00,-0.10,40.00,0.00,29.45,0.00,0.00,489.70,105.40,1536.50,24.12,0.00,-50.22
2023-11-27 13:40,-7.95,-453.00,0.00,0.00,45.00,0.00,31.51,0.00,0.00,543.40,91.06,1529.00,24.23,0.00,-66.37
2023-11-27 13:45,-6.60,-334.80,0.00,0.00,40.00,0.00,30.10,0.00,0.00,451.20,68.57,1521.50,24.35,0.00,-66.37
2023-11-27 13:50,-10.46,-305.70,0.00,0.00,40.00,0.00,29.41,0.00,0.30,459.60,59.07,1514.00,24.47,0.00,-47.00
2023-11-27 13:55,-1.75,-401.60,0.00,0.00,40.00,0.00,30.61,0.00,28.15,485.50,99.63,1506.50,24.58,0.00,-46.77
2023-11-27 14:00,-4.74,-419.00,0.00,0.00,40.00,0.00,30.57,0.00,7.60,539.00,114.90,1499.00,24.70,0.00,-46.77
2023-11-27 14:05,-2.86,-439.20,0.00,0.00,40.00,0.00,30.35,0.00,11.10,586.70,79.33,1487.00,24.82,0.00,-99.99
2023-11-27 14:10,-52.04,-328.80,0.00,0.00,40.00,0.00,30.03,0.00,0.00,499.80,127.60,1475.00,24.93,0.00,-102.00
2023-11-27 14:15,-6.05,-320.10,0.00,0.00,40.00,0.00,29.66,0.00,0.00,462.00,136.70,1463.00,25.05,0.00,-47.00
2023-11-27 14:20,-14.64,-425.10,0.00,0.00,44.00,0.00,30.77,0.00,1.30,653.50,92.91,1451.00,25.17,0.00,-50.22
2023-11-27 14:25,-56.36,-358.10,0.00,0.00,40.00,0.00,28.04,0.00,0.00,649.50,91.55,1439.00,25.28,0.00,-59.98
2023-11-27 14:30,-11.37,-367.00,0.00,0.00,40.00,0.00,30.74,0.00,0.00,640.00,57.94,1427.00,25.40,0.00,-47.00
2023-11-27 14:35,-24.99,-458.90,0.00,0.00,40.00,0.00,27.40,0.00,0.00,743.20,76.00,1414.67,25.42,0.00,-59.99
2023-11-27 14:40,-1.01,-401.70,0.00,0.00,42.00,0.00,30.51,0.00,1.35,671.00,59.37,1402.33,25.43,0.00,-59.99
2023-11-27 14:45,-0.11,-390.70,0.00,0.00,42.00,0.00,30.74,0.00,4.12,696.00,45.62,1390.00,25.45,0.00,-55.00
2023-11-27 14:50,-4.31,-411.70,0.00,0.00,41.00,0.00,29.88,0.00,17.20,730.50,50.13,1377.67,25.47,0.00,-59.99
2023-11-27 14:55,-1.34,-410.50,0.00,0.00,43.00,0.00,30.73,0.00,33.25,735.40,36.32,1365.33,25.48,0.00,-55.00
2023-11-27 15:00,-7.05,-374.80,0.00,0.00,39.00,0.00,29.70,0.00,6.05,765.30,19.97,1353.00,25.50,0.00,-59.99
2023-11-27 15:05,-6.97,-385.90,0.00,0.00,40.00,0.00,29.14,0.00,24.60,785.10,4.70,1345.00,25.45,0.00,-92.97
2023-11-27 15:10,-0.02,-430.00,0.00,0.00,41.00,0.00,30.52,0.00,8.93,803.70,90.02,1337.00,25.40,0.00,-92.97
2023-11-27 15:15,-25.93,-447.20,0.00,0.00,40.00,0.00,29.84,0.00,0.00,836.40,123.20,1329.00,25.35,0.00,-99.99
2023-11-27 15:20,-117.40,-398.30,0.00,0.00,40.00,0.00,27.70,0.00,0.00,797.90,226.90,1321.00,25.30,0.00,-190.00
2023-11-27 15:25,-23.72,-357.00,0.00,0.00,40.00,0.00,28.35,0.00,0.00,688.70,199.20,1313.00,25.25,0.00,-190.00
2023-11-27 15:30,-7.29,-299.10,0.00,0.00,43.00,0.00,30.69,0.00,1.20,634.20,186.00,1305.00,25.20,0.00,-110.20
2023-11-27 15:35,-0.34,-408.50,0.00,0.00,42.00,0.00,28.68,0.00,2.06,740.10,214.10,1281.17,25.17,0.00,-190.00
2023-11-27 15:40,-7.20,-376.10,0.00,0.00,39.00,0.00,28.85,0.00,0.00,697.40,239.00,1257.33,25.13,0.00,-110.20
2023-11-27 15:45,-25.36,-389.50,0.00,0.00,40.00,0.00,28.77,0.00,0.00,800.90,195.20,1233.50,25.10,0.00,-59.99
2023-11-27 15:50,-62.62,-352.70,0.00,0.00,40.00,0.00,30.40,0.00,0.00,914.90,98.13,1209.67,25.07,0.00,-59.99
2023-11-27 15:55,-57.98,-428.60,0.00,0.00,40.00,0.00,28.84,0.00,0.00,987.40,134.50,1185.83,25.03,0.00,-102.00
2023-11-27 16:00,-0.06,-381.60,0.00,0.00,44.00,0.00,31.21,0.00,10.04,857.70,143.00,1162.00,25.00,0.00,-99.99
2023-11-27 16:05,-3.60,-325.80,0.00,0.00,43.00,0.00,31.03,0.00,3.80,826.70,138.70,1127.47,24.90,0.00,-59.98
2023-11-27 16:10,-0.09,-242.30,0.00,0.00,45.00,0.00,33.22,0.00,26.19,697.10,141.20,1092.93,24.80,0.00,-46.65
2023-11-27 16:15,-0.02,-308.70,0.00,0.00,40.00,0.00,30.57,0.00,0.70,841.00,122.20,1058.40,24.70,0.00,-46.26
2023-11-27 16:20,-9.25,-337.10,0.00,0.00,40.00,0.00,29.50,0.00,0.23,941.70,108.30,1023.87,24.60,0.00,-46.26
2023-11-27 16:25,-8.72,-455.50,0.00,0.00,43.00,0.00,30.70,0.00,0.93,1016.00,198.70,989.33,24.50,0.00,-46.65
2023-11-27 16:30,-0.16,-373.20,0.00,0.00,45.00,0.00,31.29,0.00,14.57,980.90,165.40,954.80,24.40,0.00,-46.26
2023-11-27 16:35,-0.42,-439.30,0.00,0.00,40.00,0.00,29.41,0.00,0.18,1103.00,167.90,920.77,24.13,0.00,-46.65
2023-11-27 16:40,-9.02,-346.60,0.00,0.00,40.00,0.00,29.31,0.00,0.08,1100.00,81.56,886.73,23.87,0.00,-46.65
2023-11-27 16:45,-2.46,-432.80,0.00,0.00,40.00,0.00,29.11,0.00,0.22,1064.00,251.30,852.70,23.60,0.00,-46.77
2023-11-27 16:50,-0.13,-279.00,0.00,0.00,45.00,0.00,31.75,0.00,16.16,1068.00,70.32,818.67,23.33,0.00,-35.99
2023-11-27 16:55,-0.09,-321.50,0.00,0.00,40.00,0.00,30.13,0.00,6.14,1189.00,63.02,784.63,23.07,0.00,7.74
2023-11-27 17:00,-0.33,-362.70,0.00,0.00,40.00,0.00,29.49,0.00,0.39,1326.00,59.33,750.60,22.80,0.00,0.02
