date,Battery (Charging) -  MW,Exports -  MW,Imports -  MW,Distillate -  MW,Gas (Steam) -  MW,Gas (CCGT) -  MW,Gas (OCGT) -  MW,Gas (Reciprocating) -  MW,Battery (Discharging) -  MW,Wind -  MW,Solar (Utility) -  MW,Solar (Rooftop) -  MW,Temperature - C,Emissions Intensity - kgCO₂e/MWh,Price - AUD/MWh
2024-01-05 12:00,-7.97,-117.60,0.00,0.00,40.00,0.00,29.28,0.00,0.03,601.90,316.80,1442.00,33.60,0.00,-25.80
2024-01-05 12:05,-9.68,-210.00,0.00,0.00,40.00,0.00,29.41,0.00,0.09,645.90,359.60,1447.50,33.62,0.00,-29.74
2024-01-05 12:10,-1.90,-232.20,0.00,0.00,44.00,0.00,29.87,0.00,3.19,628.70,373.20,1453.00,33.63,0.00,-34.35
2024-01-05 12:15,-8.88,-212.90,0.00,0.00,40.00,0.00,29.83,0.00,0.00,626.70,371.70,1458.50,33.65,0.00,-36.16
2024-01-05 12:20,-3.96,-161.40,0.00,0.00,45.00,0.00,31.67,0.00,8.77,546.00,371.70,1464.00,33.67,0.00,-30.87
2024-01-05 12:25,-7.13,-180.40,0.00,0.00,42.00,0.00,30.40,0.00,0.04,579.60,371.40,1469.50,33.68,0.00,-30.87
2024-01-05 12:30,-11.08,-105.40,0.00,0.00,41.00,0.00,30.10,0.00,0.05,572.10,323.80,1475.00,33.70,0.00,-30.38
2024-01-05 12:35,-4.33,-57.62,0.00,0.00,44.00,0.00,31.55,0.00,3.33,559.50,296.80,1474.67,33.50,0.00,-36.23
2024-01-05 12:40,-7.03,-92.34,0.00,0.00,41.00,0.00,30.04,0.00,15.94,499.90,390.30,1474.33,33.30,0.00,-18.48
2024-01-05 12:45,-18.56,-204.00,0.00,0.00,40.00,0.00,28.84,0.00,0.04,549.10,494.20,1474.00,33.10,0.00,-17.80
2024-01-05 12:50,-14.53,-207.20,0.00,0.00,40.00,0.00,29.91,0.00,0.00,540.80,510.00,1473.67,32.90,0.00,-2.09
2024-01-05 12:55,-6.58,-217.10,0.00,0.00,44.00,0.00,30.70,0.00,4.14,582.50,468.20,1473.33,32.70,0.00,8.01
2024-01-05 13:00,-7.87,-235.00,0.00,0.00,40.00,0.00,28.80,0.00,0.18,588.30,503.70,1473.00,32.50,0.00,-25.80
2024-01-05 13:05,-15.69,-258.10,0.00,0.00,45.00,0.00,31.33,0.00,6.60,558.80,546.00,1468.83,32.58,0.00,-25.80
2024-01-05 13:10,-4.70,-136.40,0.00,0.00,42.00,6.00,12.75,0.00,3.20,514.70,491.80,1464.67,32.67,0.00,-25.80
2024-01-05 13:15,-10.16,-140.90,0.00,0.00,40.00,6.00,0.10,0.00,0.00,485.10,553.80,1460.50,32.75,0.00,-25.80
2024-01-05 13:20,-9.56,-162.10,0.00,0.00,41.00,35.98,0.09,0.00,0.00,487.20,549.20,1456.33,32.83,0.00,-25.80
2024-01-05 13:25,-1.94,-150.80,0.00,0.00,45.00,35.98,0.10,0.00,19.42,466.10,535.10,1452.17,32.92,0.00,0.02
2024-01-05 13:30,-0.01,-168.80,0.00,0.00,46.00,65.50,0.10,0.00,12.87,492.10,545.60,1448.00,33.00,0.00,-18.47
2024-01-05 13:35,-4.36,-168.90,0.00,0.00,44.00,66.18,0.10,0.00,4.45,511.30,518.80,1444.00,33.18,0.00,-32.37
2024-01-05 13:40,-27.75,-94.46,0.00,0.00,40.00,82.95,0.09,0.00,0.00,537.40,449.70,1440.00,33.37,0.00,-44.30
2024-01-05 13:45,-22.40,-50.04,0.00,0.00,40.00,141.30,0.10,0.00,0.00,451.60,445.40,1436.00,33.55,0.00,-31.02
2024-01-05 13:50,-13.09,-159.30,0.00,0.00,40.00,157.40,0.09,0.00,0.00,542.60,446.20,1432.00,33.73,0.00,-30.05
2024-01-05 13:55,-6.79,-124.80,0.00,0.00,44.00,162.80,0.10,0.00,2.56,543.80,383.40,1428.00,33.92,0.00,-31.69
2024-01-05 14:00,-5.08,-34.53,0.00,0.00,43.00,158.10,0.10,0.00,0.91,557.20,327.70,1424.00,34.10,0.00,-25.80
2024-01-05 14:05,-12.84,-77.18,0.00,0.00,41.00,162.10,0.09,0.00,0.04,551.30,401.70,1413.17,34.12,0.00,-25.80
2024-01-05 14:10,-8.53,-111.70,0.00,0.00,40.00,172.20,0.10,0.00,0.10,560.60,425.40,1402.33,34.13,0.00,-25.80
2024-01-05 14:15,-9.86,-101.70,0.00,0.00,40.00,174.90,0.10,0.00,0.00,542.80,451.40,1391.50,34.15,0.00,-31.34
2024-01-05 14:20,-4.88,-76.18,0.00,0.00,42.00,179.60,0.09,0.00,2.25,579.70,409.70,1380.67,34.17,0.00,-30.68
2024-01-05 14:25,-9.12,0.00,3.08,0.00,40.00,205.10,0.10,0.00,0.00,590.90,322.20,1369.83,34.18,0.00,-31.83
2024-01-05 14:30,-7.88,0.00,19.05,0.00,41.00,208.40,0.10,0.00,0.40,583.20,338.80,1359.00,34.20,0.00,-25.80
2024-01-05 14:35,-3.41,-71.71,0.00,0.00,42.00,229.30,0.08,0.00,2.00,555.20,433.80,1350.33,34.20,0.00,0.02
2024-01-05 14:40,-0.01,-44.32,0.00,0.00,36.00,227.90,0.10,0.00,14.65,544.80,408.80,1341.67,34.20,0.00,32.82
2024-01-05 14:45,-0.04,0.00,69.46,0.00,0.00,228.60,0.09,0.00,2.25,538.10,361.70,1333.00,34.20,0.00,48.37
2024-01-05 14:50,-3.81,0.00,48.42,0.00,0.00,225.90,0.09,0.00,3.04,548.70,385.50,1324.33,34.20,0.00,34.75
2024-01-05 14:55,-3.67,0.00,13.40,0.00,0.00,226.60,0.10,0.00,0.39,582.60,399.20,1315.67,34.20,0.00,8.75
2024-01-05 15:00,-0.01,0.00,28.96,0.00,0.00,228.60,0.10,0.00,9.24,602.50,391.80,1307.00,34.20,0.00,8.66
2024-01-05 15:05,-0.09,0.00,61.24,0.00,0.00,228.60,0.09,0.00,4.77,617.60,362.40,1295.83,34.20,0.00,8.75
2024-01-05 15:10,-7.89,0.00,68.77,0.00,0.00,230.60,0.10,0.00,0.06,642.70,358.60,1284.67,34.20,0.00,9.43
2024-01-05 15:15,-6.22,0.00,45.45,0.00,0.00,227.20,0.09,0.00,0.08,662.20,365.80,1273.50,34.20,0.00,8.53
2024-01-05 15:20,-3.50,-8.83,0.00,0.00,0.00,272.20,0.10,0.00,0.83,678.30,398.90,1262.33,34.20,0.00,8.57
2024-01-05 15:25,-1.69,-13.41,0.00,0.00,0.00,270.20,0.10,0.00,0.30,683.50,407.90,1251.17,34.20,0.00,8.44
2024-01-05 15:30,-0.01,-100.10,0.00,0.00,0.00,319.20,0.10,0.00,10.09,708.10,431.10,1240.00,34.20,0.00,8.81
2024-01-05 15:35,-0.01,-114.80,0.00,0.00,0.00,336.00,0.10,0.00,5.10,724.20,431.00,1223.17,34.23,0.00,8.30
2024-01-05 15:40,-1.51,-131.30,0.00,0.00,0.00,336.00,0.10,0.00,1.63,731.60,469.90,1206.33,34.27,0.00,8.30
2024-01-05 15:45,-2.81,-120.20,0.00,0.00,0.00,337.30,0.10,0.00,3.17,726.30,479.10,1189.50,34.30,0.00,8.72
2024-01-05 15:50,-5.21,-98.41,0.00,0.00,0.00,317.80,0.09,0.00,0.42,747.00,478.60,1172.67,34.33,0.00,8.78
2024-01-05 15:55,-17.10,-71.90,0.00,0.00,0.00,317.20,0.10,0.00,0.03,783.10,458.50,1155.83,34.37,0.00,8.34
2024-01-05 16:00,-3.06,-160.40,0.00,0.00,0.00,318.50,0.10,0.00,0.34,884.10,458.10,1139.00,34.40,0.00,8.08
2024-01-05 16:05,-0.01,-184.80,0.00,0.00,0.00,320.50,0.10,0.00,1.01,939.90,455.60,1115.00,34.35,0.00,8.04
2024-01-05 16:10,-7.75,-164.20,0.00,0.00,0.00,319.90,0.09,0.00,0.04,926.30,467.50,1091.00,34.30,0.00,0.02
2024-01-05 16:15,-3.81,-250.50,0.00,0.00,0.00,318.50,0.10,0.00,0.07,1008.00,503.30,1067.00,34.25,0.00,-25.80
2024-01-05 16:20,-51.32,-140.10,0.00,0.00,0.00,317.20,0.09,0.00,0.13,1054.00,418.00,1043.00,34.20,0.00,-25.80
2024-01-05 16:25,-52.97,-141.30,0.00,0.00,0.00,315.80,0.10,0.00,0.04,1092.00,409.50,1019.00,34.15,0.00,-17.47
2024-01-05 16:30,-1.14,-281.10,0.00,0.00,0.00,325.90,0.10,0.00,2.14,1107.00,490.00,995.00,34.10,0.00,8.08
2024-01-05 16:35,-8.98,-161.70,0.00,0.00,0.00,314.50,0.09,0.00,0.01,1009.00,494.70,971.58,33.98,0.00,0.00
2024-01-05 16:40,-5.25,-198.20,0.00,0.00,0.00,314.50,0.10,87.40,0.06,971.90,488.70,948.17,33.87,0.00,8.47
2024-01-05 16:45,-1.60,-89.53,0.00,0.00,0.00,324.60,0.10,89.86,6.77,946.50,427.60,924.75,33.75,0.00,0.02
2024-01-05 16:50,-0.27,-116.40,0.00,0.00,0.00,324.60,0.10,90.00,9.03,928.10,485.30,901.33,33.63,0.00,8.29
2024-01-05 16:55,-0.01,-26.37,0.00,0.00,0.00,321.20,0.10,89.04,5.24,894.50,453.50,877.92,33.52,0.00,29.65
2024-01-05 17:00,-0.01,0.00,46.98,0.00,0.00,324.60,0.10,89.75,8.24,876.50,447.20,854.50,33.40,0.00,35.40
2024-01-05 17:05,-0.02,0.00,115.20,0.00,0.00,318.50,0.10,88.72,0.37,850.80,437.80,813.98,33.37,0.00,36.13
2024-01-05 17:10,-0.01,0.00,172.00,0.00,0.00,319.90,0.09,88.81,1.28,840.20,396.00,773.47,33.33,0.00,36.50
2024-01-05 17:15,-0.03,0.00,261.00,0.00,0.00,323.20,0.10,89.65,5.76,841.20,360.90,732.95,33.30,0.00,50.59
2024-01-05 17:20,-1.55,0.00,380.30,0.00,0.00,314.50,0.10,92.18,0.44,806.90,367.00,692.43,33.27,0.00,55.29
2024-01-05 17:25,-0.72,0.00,435.00,0.00,0.00,317.20,0.10,88.76,1.66,789.20,364.60,651.92,33.23,0.00,62.47
2024-01-05 17:30,-0.01,0.00,606.70,0.00,0.00,320.50,0.10,89.46,3.11,756.60,266.50,611.40,33.20,0.00,80.76
2024-01-05 17:35,-0.16,0.00,620.90,0.00,0.00,314.50,0.10,87.60,1.97,770.20,235.60,579.78,32.97,0.00,74.41
2024-01-05 17:40,-0.01,0.00,634.90,0.00,0.00,315.20,0.10,87.60,0.21,798.60,217.20,548.17,32.73,0.00,64.15
2024-01-05 17:45,0.00,0.00,611.20,0.00,0.00,323.20,0.10,89.43,6.48,803.70,208.50,516.55,32.50,0.00,57.76
2024-01-05 17:50,-0.01,0.00,593.60,0.00,0.00,323.90,0.10,90.24,19.14,816.80,233.60,484.93,32.27,0.00,61.08
2024-01-05 17:55,-0.02,0.00,626.40,0.00,0.00,316.50,0.10,88.56,4.35,856.10,236.20,453.32,32.03,0.00,79.41
2024-01-05 18:00,-0.01,0.00,613.10,0.00,0.00,315.80,0.09,87.98,8.54,939.60,190.90,421.70,31.80,0.00,70.84
2024-01-05 18:05,-0.01,0.00,695.20,0.00,0.00,323.90,0.10,90.04,12.08,922.50,172.30,391.35,31.65,0.00,78.07
2024-01-05 18:10,-0.01,0.00,694.50,0.00,0.00,325.20,0.09,89.98,18.06,945.40,151.30,361.00,31.50,0.00,68.74
2024-01-05 18:15,-0.01,0.00,729.50,0.00,0.00,321.90,0.10,89.28,12.12,936.20,132.00,330.65,31.35,0.00,80.76
2024-01-05 18:20,-0.01,0.00,708.30,0.00,0.00,316.50,0.10,87.97,8.26,958.60,120.50,300.30,31.20,0.00,69.04
2024-01-05 18:25,0.00,0.00,613.80,0.00,0.00,319.90,0.10,88.88,31.64,1013.00,111.60,269.95,31.05,0.00,75.44
2024-01-05 18:30,-2.10,0.00,611.70,0.00,0.00,317.20,0.10,85.98,18.43,1042.00,99.10,239.60,30.90,0.00,74.73
2024-01-05 18:35,-0.01,0.00,607.00,0.00,0.00,317.80,0.10,88.03,12.46,1073.00,89.83,224.05,30.82,0.00,73.65
2024-01-05 18:40,-0.11,0.00,582.40,0.00,0.00,315.20,0.10,88.53,58.09,1054.00,82.96,208.50,30.73,0.00,73.29
2024-01-05 18:45,-0.07,0.00,573.50,0.00,0.00,318.50,0.10,85.77,74.61,1054.00,73.06,192.95,30.65,0.00,73.65
2024-01-05 18:50,-0.03,0.00,572.40,0.00,0.00,318.50,0.09,88.43,72.26,1056.00,66.45,177.40,30.57,0.00,72.93
2024-01-05 18:55,-0.05,0.00,550.00,0.00,0.00,319.90,0.09,86.85,86.67,1067.00,65.41,161.85,30.48,0.00,73.29
2024-01-05 19:00,-0.01,0.00,531.10,0.00,0.00,320.50,0.10,89.45,97.37,1067.00,54.96,146.30,30.40,0.00,88.44
2024-01-05 19:05,-0.14,0.00,502.00,0.00,0.00,325.20,0.10,86.96,95.66,1083.00,50.96,133.19,30.30,0.00,88.44
2024-01-05 19:10,-0.02,0.00,489.70,0.00,0.00,333.90,0.10,87.79,87.95,1098.00,38.94,120.07,30.20,0.00,93.93
2024-01-05 19:15,-0.01,0.00,441.60,0.00,0.00,370.20,0.10,87.30,91.94,1098.00,33.00,106.96,30.10,0.00,96.56
2024-01-05 19:20,-0.01,0.00,443.90,0.00,0.00,370.90,0.09,87.53,91.19,1100.00,32.52,93.85,30.00,0.00,88.16
2024-01-05 19:25,-0.01,0.00,443.90,0.00,0.00,333.90,0.10,87.30,96.83,1132.00,24.24,80.73,29.90,0.00,88.44
2024-01-05 19:30,-0.01,0.00,436.00,0.00,0.00,320.50,0.10,87.33,88.27,1154.00,20.51,67.62,29.80,0.00,86.87
2024-01-05 19:35,-0.01,0.00,407.00,0.00,0.00,318.50,0.10,87.65,78.62,1183.00,14.62,58.01,29.67,0.00,82.87
2024-01-05 19:40,-0.01,0.00,277.30,0.00,0.00,319.20,0.09,87.94,177.90,1207.00,9.97,48.41,29.53,0.00,82.18
2024-01-05 19:45,-0.01,0.00,260.60,0.00,0.00,319.90,0.10,87.89,161.20,1229.00,6.51,38.80,29.40,0.00,78.65
2024-01-05 19:50,-0.01,0.00,243.80,0.00,0.00,322.50,0.09,88.50,164.70,1222.00,2.72,29.20,29.27,0.00,77.58
2024-01-05 19:55,-0.01,0.00,261.40,0.00,0.00,322.50,0.10,87.59,163.10,1221.00,1.12,19.59,29.13,0.00,67.08
2024-01-05 20:00,-0.22,0.00,237.10,0.00,0.00,322.50,0.08,87.62,161.70,1238.00,0.19,9.98,29.00,0.00,66.76
2024-01-05 20:05,0.00,0.00,189.90,0.00,0.00,322.50,0.10,88.20,164.30,1260.00,0.09,8.32,28.75,0.00,66.08
2024-01-05 20:10,-0.01,0.00,164.50,0.00,0.00,329.90,0.09,89.88,165.80,1276.00,0.00,6.66,28.50,0.00,65.32
2024-01-05 20:15,-0.54,0.00,158.90,0.00,0.00,320.50,0.09,86.38,151.60,1286.00,0.00,4.99,28.25,0.00,68.45
2024-01-05 20:20,-0.01,0.00,310.90,0.00,0.00,325.20,0.10,10.91,60.81,1306.00,0.00,3.33,28.00,0.00,69.83
2024-01-05 20:25,-0.86,0.00,366.80,0.00,0.00,321.90,0.09,0.00,0.50,1338.00,0.00,1.66,27.75,0.00,62.54
2024-01-05 20:30,-0.01,0.00,326.50,0.00,0.00,325.90,0.10,0.00,1.14,1359.00,0.00,0.00,27.50,0.00,60.88
2024-01-05 20:35,-4.42,0.00,314.20,0.00,0.00,321.20,0.10,0.00,0.13,1353.00,0.00,0.00,27.52,0.00,62.04
2024-01-05 20:40,-0.01,0.00,305.20,0.00,0.00,329.90,0.10,0.00,2.03,1375.00,0.00,0.00,27.53,0.00,68.47
2024-01-05 20:45,-0.96,0.00,300.80,0.00,0.00,323.90,0.10,0.00,0.38,1381.00,0.00,0.00,27.55,0.00,61.34
2024-01-05 20:50,-0.01,0.00,282.60,0.00,0.00,324.60,0.09,0.00,1.23,1380.00,0.00,0.00,27.57,0.00,58.09
2024-01-05 20:55,-0.77,0.00,270.60,0.00,0.00,325.90,0.09,0.00,0.31,1366.00,0.00,0.00,27.58,0.00,55.38
2024-01-05 21:00,-0.01,0.00,290.70,0.00,0.00,329.90,0.10,0.00,0.59,1352.00,0.00,0.00,27.60,0.00,57.42
2024-01-05 21:05,-0.01,0.00,252.80,0.00,0.00,329.90,0.08,0.00,6.06,1340.00,0.00,0.00,27.72,0.00,57.96
2024-01-05 21:10,-0.01,0.00,246.10,0.00,0.00,337.30,0.09,0.00,8.54,1337.00,0.00,0.00,27.83,0.00,67.81
2024-01-05 21:15,-0.01,0.00,250.50,0.00,0.00,328.60,0.09,0.00,0.63,1348.00,0.00,0.00,27.95,0.00,66.80
2024-01-05 21:20,-0.26,0.00,240.50,0.00,0.00,326.60,0.09,0.00,0.53,1358.00,0.00,0.00,28.07,0.00,66.53
2024-01-05 21:25,-0.01,0.00,192.20,0.00,0.00,323.20,0.10,0.00,0.60,1359.00,0.00,0.00,28.18,0.00,64.90
2024-01-05 21:30,-2.15,0.00,174.60,0.00,0.00,324.60,0.10,0.00,0.61,1377.00,0.00,0.00,28.30,0.00,63.11
2024-01-05 21:35,-1.60,0.00,170.00,0.00,0.00,323.20,0.09,0.00,0.37,1362.00,0.00,0.00,28.17,0.00,65.35
2024-01-05 21:40,-0.26,0.00,150.00,0.00,0.00,331.30,0.10,0.00,1.34,1386.00,0.00,0.00,28.03,0.00,64.63
2024-01-05 21:45,-0.01,0.00,143.80,0.00,0.00,325.20,0.10,0.00,0.92,1380.00,0.00,0.00,27.90,0.00,56.98
2024-01-05 21:50,-0.25,0.00,122.00,0.00,0.00,323.90,0.09,0.00,0.61,1381.00,0.00,0.00,27.77,0.00,53.16
2024-01-05 21:55,-0.51,0.00,85.65,0.00,0.00,327.20,0.10,0.00,1.66,1405.00,0.00,0.00,27.63,0.00,52.94
2024-01-05 22:00,-5.32,0.00,24.77,0.00,0.00,325.90,0.09,0.00,0.15,1455.00,0.00,0.00,27.50,0.00,35.98
2024-01-05 22:05,-1.60,0.00,1.26,0.00,0.00,325.20,0.09,0.00,0.44,1460.00,0.00,0.00,27.55,0.00,51.24
2024-01-05 22:10,-0.01,-24.42,0.00,0.00,0.00,337.30,0.10,0.00,9.72,1457.00,0.00,0.00,27.60,0.00,54.07
2024-01-05 22:15,-0.01,-24.42,0.00,0.00,0.00,327.20,0.10,0.00,0.95,1465.00,0.00,0.00,27.65,0.00,50.98
2024-01-05 22:20,-2.41,-35.65,0.00,0.00,0.00,325.90,0.10,0.00,0.42,1464.00,0.00,0.00,27.70,0.00,50.28
2024-01-05 22:25,-0.01,-52.39,0.00,-0.10,0.00,329.90,0.09,0.00,1.91,1464.00,0.00,0.00,27.75,0.00,50.26
2024-01-05 22:30,0.00,-65.79,0.00,0.00,0.00,334.60,0.10,0.00,4.97,1445.00,0.00,0.00,27.80,0.00,49.81
2024-01-05 22:35,0.00,-35.65,0.00,0.00,0.00,333.30,0.10,0.00,9.01,1409.00,0.00,0.00,27.87,0.00,53.27
2024-01-05 22:40,-0.01,-39.00,0.00,0.00,0.00,329.90,0.10,0.00,1.39,1402.00,0.00,0.00,27.93,0.00,50.03
2024-01-05 22:45,-0.10,-37.88,0.00,0.00,0.00,328.60,0.09,0.00,1.53,1390.00,0.00,0.00,28.00,0.00,49.75
2024-01-05 22:50,-0.01,-60.21,0.00,0.00,0.00,335.30,0.10,0.00,6.19,1381.00,0.00,0.00,28.07,0.00,49.70
2024-01-05 22:55,-0.11,-80.30,0.00,0.00,0.00,329.90,0.08,0.00,0.66,1399.00,0.00,0.00,28.13,0.00,48.36
2024-01-05 23:00,-0.01,-62.51,0.00,0.00,0.00,336.60,0.09,0.00,3.90,1363.00,0.00,0.00,28.20,0.00,52.13
2024-01-05 23:05,-3.93,-60.21,0.00,0.00,0.00,325.90,0.09,0.00,0.18,1375.00,0.00,0.00,27.92,0.00,46.08
2024-01-05 23:10,-0.01,-52.58,0.00,0.00,0.00,333.90,0.10,0.00,7.57,1350.00,0.00,0.00,27.63,0.00,53.30
2024-01-05 23:15,-0.01,-64.67,0.00,0.00,0.00,330.60,0.09,0.00,3.69,1346.00,0.00,0.00,27.35,0.00,61.30
2024-01-05 23:20,-1.33,0.00,1.19,0.00,0.00,323.90,0.10,0.00,0.25,1298.00,0.00,0.00,27.07,0.00,51.85
2024-01-05 23:25,-0.01,-17.72,0.00,0.00,0.00,332.60,0.10,0.00,5.74,1293.00,0.00,0.00,26.78,0.00,52.24
2024-01-05 23:30,-0.15,0.00,12.42,0.00,0.00,325.20,0.09,0.00,0.49,1258.00,0.00,0.00,26.50,0.00,54.17
2024-01-05 23:35,-0.01,0.00,59.79,0.00,0.00,326.60,0.10,0.00,1.34,1220.00,0.00,0.00,26.25,0.00,57.67
2024-01-05 23:40,-0.16,0.00,130.90,0.00,0.00,326.60,0.10,0.00,0.93,1185.00,0.00,0.00,26.00,0.00,59.25
2024-01-05 23:45,-1.86,0.00,185.60,0.00,0.00,324.60,0.10,0.00,0.49,1146.00,0.00,0.00,25.75,0.00,56.73
2024-01-05 23:50,-0.01,0.00,165.60,0.00,0.00,328.60,0.08,0.00,1.14,1144.00,0.00,0.00,25.50,0.00,56.97
2024-01-05 23:55,-0.15,0.00,206.70,0.00,0.00,325.90,0.09,0.00,0.66,1101.00,0.00,0.00,25.25,0.00,54.85
2024-01-06 00:00,-0.30,0.00,181.30,0.00,0.00,328.60,0.09,0.00,0.49,1099.00,0.00,0.00,25.00,0.00,55.47
2024-01-06 00:05,-1.51,0.00,201.30,0.00,0.00,325.90,0.10,0.00,0.14,1090.00,0.00,0.00,24.92,0.00,50.33
2024-01-06 00:10,-0.01,0.00,202.50,0.00,0.00,338.00,0.09,0.00,9.59,1100.00,0.00,0.00,24.83,0.00,58.64
2024-01-06 00:15,-3.08,0.00,268.40,0.00,0.00,327.20,0.08,0.00,0.22,1078.00,0.00,0.00,24.75,0.00,51.92
2024-01-06 00:20,-0.41,0.00,233.80,0.00,0.00,325.90,0.09,0.00,0.52,1086.00,0.00,0.00,24.67,0.00,50.93
2024-01-06 00:25,-0.76,0.00,221.50,0.00,0.00,325.20,0.09,0.00,0.53,1091.00,0.00,0.00,24.58,0.00,50.32
2024-01-06 00:30,-0.91,0.00,238.70,0.00,0.00,326.60,0.10,0.00,0.39,1085.00,0.00,0.00,24.50,0.00,50.47
2024-01-06 00:35,-0.51,0.00,214.80,0.00,0.00,324.60,0.10,0.00,0.21,1075.00,0.00,0.00,24.57,0.00,55.90
2024-01-06 00:40,-2.26,0.00,223.70,0.00,0.00,325.20,0.10,0.00,1.05,1071.00,0.00,0.00,24.63,0.00,49.54
2024-01-06 00:45,-0.01,0.00,227.00,0.00,0.00,331.90,0.10,0.00,1.57,1054.00,0.00,0.00,24.70,0.00,50.36
2024-01-06 00:50,-0.01,0.00,202.50,0.00,0.00,334.60,0.09,0.00,5.29,1064.00,0.00,0.00,24.77,0.00,55.46
2024-01-06 00:55,-0.11,0.00,208.00,0.00,0.00,329.20,0.09,0.00,1.22,1062.00,0.00,0.00,24.83,0.00,54.52
2024-01-06 01:00,-0.01,0.00,211.40,0.00,0.00,329.90,0.10,0.00,3.84,1074.00,0.00,0.00,24.90,0.00,55.26
2024-01-06 01:05,-1.94,0.00,196.80,0.00,0.00,325.90,0.09,0.00,0.24,1068.00,0.00,0.00,25.30,0.00,54.06
2024-01-06 01:10,-0.01,0.00,177.90,0.00,0.00,329.90,0.10,0.00,0.55,1065.00,0.00,0.00,25.70,0.00,53.98
2024-01-06 01:15,-0.03,0.00,143.30,0.00,0.00,327.90,0.10,0.00,0.70,1092.00,0.00,0.00,26.10,0.00,46.82
2024-01-06 01:20,-0.01,0.00,116.40,0.00,0.00,336.60,0.10,0.00,4.34,1089.00,0.00,0.00,26.50,0.00,40.07
2024-01-06 01:25,-1.56,0.00,99.70,0.00,0.00,325.20,0.10,0.00,0.22,1105.00,0.00,0.00,26.90,0.00,36.95
2024-01-06 01:30,-0.01,0.00,91.81,0.00,0.00,333.90,0.10,0.00,1.66,1094.00,0.00,0.00,27.30,0.00,36.96
2024-01-06 01:35,-0.01,0.00,67.25,0.00,0.00,331.90,0.10,0.00,4.68,1111.00,0.00,0.00,27.37,0.00,36.68
2024-01-06 01:40,-0.31,0.00,85.11,0.00,0.00,326.60,0.10,0.00,0.57,1103.00,0.00,0.00,27.43,0.00,36.96
2024-01-06 01:45,-0.01,0.00,67.25,0.00,0.00,328.60,0.10,0.00,0.57,1111.00,0.00,0.00,27.50,0.00,35.42
2024-01-06 01:50,-0.01,0.00,21.42,0.00,0.00,335.30,0.10,0.00,4.31,1117.00,0.00,0.00,27.57,0.00,35.23
2024-01-06 01:55,-0.01,0.00,48.86,0.00,0.00,336.00,4.62,0.00,2.43,1087.00,0.00,0.00,27.63,0.00,35.23
2024-01-06 02:00,-0.15,0.00,58.91,0.00,0.00,327.20,29.27,0.00,1.08,1054.00,0.00,0.00,27.70,0.00,35.42
2024-01-06 02:05,-0.15,0.00,56.09,0.00,0.00,330.60,30.04,0.00,1.17,1057.00,0.00,0.00,27.67,0.00,37.15
2024-01-06 02:10,-0.11,0.00,110.90,0.00,0.00,287.60,29.19,0.00,0.43,1043.00,0.00,0.00,27.63,0.00,37.72
2024-01-06 02:15,-1.21,0.00,147.00,0.00,0.00,248.70,29.31,0.00,0.50,1027.00,0.00,0.00,27.60,0.00,37.92
2024-01-06 02:20,-0.01,0.00,171.20,0.00,0.00,209.80,29.88,0.00,0.65,1034.00,0.00,0.00,27.57,0.00,42.24
2024-01-06 02:25,-2.76,0.00,167.90,0.00,0.00,168.20,29.71,0.00,0.72,1059.00,0.00,0.00,27.53,0.00,37.73
2024-01-06 02:30,-2.26,0.00,209.20,0.00,0.00,159.50,30.13,0.00,0.91,1050.00,0.00,0.00,27.50,0.00,36.89
2024-01-06 02:35,-0.91,0.00,181.30,0.00,0.00,160.10,30.14,0.00,0.66,1051.00,0.00,0.00,27.53,0.00,35.33
2024-01-06 02:40,-0.11,0.00,181.30,0.00,0.00,162.80,29.97,0.00,4.05,1060.00,0.00,0.00,27.57,0.00,35.99
2024-01-06 02:45,-1.56,0.00,167.90,0.00,0.00,160.10,29.21,0.00,0.58,1077.00,0.00,0.00,27.60,0.00,35.16
2024-01-06 02:50,-2.41,0.00,129.90,0.00,0.00,162.10,30.35,0.00,2.16,1087.00,0.00,0.00,27.63,0.00,34.69
2024-01-06 02:55,-0.46,0.00,136.50,0.00,0.00,163.50,30.60,0.00,4.97,1085.00,0.00,0.00,27.67,0.00,34.60
2024-01-06 03:00,-0.30,0.00,139.90,0.00,0.00,160.80,30.61,0.00,2.97,1074.00,0.00,0.00,27.70,0.00,34.59
2024-01-06 03:05,-1.65,0.00,161.10,0.00,0.00,159.50,30.00,0.00,0.55,1068.00,0.00,0.00,27.63,0.00,35.05
2024-01-06 03:10,-0.01,0.00,141.40,0.00,0.00,162.80,29.75,0.00,5.31,1073.00,0.00,0.00,27.57,0.00,36.34
2024-01-06 03:15,-0.01,0.00,170.00,0.00,0.00,160.80,30.47,0.00,3.49,1044.00,0.00,0.00,27.50,0.00,42.72
2024-01-06 03:20,-0.15,0.00,184.60,0.00,0.00,158.80,30.40,0.00,0.58,1020.00,0.00,0.00,27.43,0.00,36.71
2024-01-06 03:25,-0.15,0.00,169.00,0.00,0.00,159.50,29.88,0.00,1.38,1030.00,0.00,0.00,27.37,0.00,36.53
2024-01-06 03:30,-0.10,0.00,173.40,0.00,0.00,162.10,30.27,0.00,2.08,1019.00,0.00,0.00,27.30,0.00,42.87
2024-01-06 03:35,-1.35,0.00,174.60,0.00,0.00,159.50,30.08,0.00,0.88,1016.00,0.00,0.00,27.03,0.00,43.48
