date,Solar (Rooftop) -  MW,Solar (Utility) -  MW,Wind -  MW,Battery (Discharging) -  MW,Gas (Reciprocating) -  MW,Gas (OCGT) -  MW,Gas (CCGT) -  MW,Gas (Steam) -  MW,Distillate -  MW,Imports -  MW,Exports -  MW,Battery (Charging) -  MW,Temperature - C,Price - AUD/MWh
2019-12-25 05:55,5.84,-0.20,214.97,0.00,20.80,28.90,170.87,83.58,0.02,703.78,0.00,-21.63,19.27,49.59
2019-12-25 06:00,7.00,-0.20,219.86,0.00,20.74,28.90,171.54,80.10,0.02,684.75,0.00,-19.08,19.30,53.59
2019-12-25 06:05,12.21,0.13,228.68,20.63,20.14,28.80,180.26,79.01,0.02,722.55,0.00,-0.03,19.65,53.59
2019-12-25 06:10,17.42,0.53,229.90,0.00,19.91,28.80,170.87,77.60,0.02,686.34,0.00,-15.27,20.00,53.59
2019-12-25 06:15,22.62,0.76,234.05,0.00,20.48,28.70,170.20,78.62,0.02,719.54,0.00,-0.62,20.35,53.59
2019-12-25 06:20,27.83,2.76,241.46,0.00,20.80,28.80,170.87,80.27,0.02,696.38,0.00,-13.19,20.70,53.59
2019-12-25 06:25,33.04,3.69,246.54,0.00,20.75,28.70,170.20,80.14,0.02,634.10,0.00,-9.37,21.05,53.59
2019-12-25 06:30,38.25,4.97,246.53,0.01,20.05,28.70,170.20,120.51,0.02,604.93,0.00,-12.70,21.40,44.94
2019-12-25 06:35,47.88,6.67,242.22,14.00,20.80,28.80,170.20,112.46,0.02,618.69,0.00,-0.08,21.58,44.94
2019-12-25 06:40,57.51,9.78,246.59,3.90,20.36,28.60,170.20,111.22,0.02,620.06,0.00,-0.08,21.77,44.94
2019-12-25 06:45,67.13,12.81,246.80,0.00,20.45,28.80,170.87,114.35,0.02,624.61,0.00,-15.47,21.95,44.94
2019-12-25 06:50,76.76,16.73,241.69,0.02,20.49,28.70,170.20,109.20,0.02,603.13,0.00,-15.80,22.13,44.94
2019-12-25 06:55,86.39,21.45,248.76,0.00,20.97,28.60,170.20,114.37,0.02,590.46,0.00,-6.21,22.32,44.94
2019-12-25 07:00,96.02,26.14,250.15,0.00,20.63,28.60,171.54,113.86,0.02,579.61,0.00,-8.06,22.50,44.14
2019-12-25 07:05,110.22,30.96,253.12,12.90,20.66,28.30,170.87,112.40,0.02,587.64,0.00,-0.07,22.92,44.14
2019-12-25 07:10,124.41,37.47,257.95,2.00,20.98,28.30,169.53,107.14,0.02,624.22,0.00,-0.08,23.33,44.14
2019-12-25 07:15,138.61,42.68,268.22,0.00,20.54,28.20,170.20,105.68,0.02,576.43,0.00,-0.45,23.75,44.14
2019-12-25 07:20,152.81,48.17,275.50,0.00,20.33,28.10,170.20,119.80,0.02,521.86,0.00,-13.84,24.17,44.14
2019-12-25 07:25,167.00,54.97,284.73,1.46,20.46,28.30,169.53,118.72,0.02,500.76,0.00,-11.86,24.58,44.14
2019-12-25 07:30,181.20,61.67,283.94,4.78,20.33,28.20,178.92,113.25,0.02,500.20,0.00,-11.89,25.00,42.04
2019-12-25 07:35,197.87,72.41,284.89,4.68,20.00,28.40,168.18,105.65,0.02,509.65,0.00,-11.94,25.10,42.04
2019-12-25 07:40,214.55,81.26,289.95,6.74,20.54,28.30,171.54,123.87,0.02,500.31,0.00,-11.98,25.20,42.04
2019-12-25 07:45,231.22,90.97,297.99,6.93,20.17,28.10,170.20,117.17,0.02,464.24,0.00,-12.01,25.30,42.04
2019-12-25 07:50,247.90,96.73,294.11,0.73,20.29,28.30,168.18,106.65,0.02,461.62,0.00,-2.47,25.40,42.04
2019-12-25 07:55,264.57,105.28,281.99,0.00,20.40,28.20,168.18,111.20,0.02,457.11,0.00,-5.27,25.50,42.04
2019-12-25 08:00,281.25,112.03,275.09,0.00,20.72,27.90,168.18,120.11,0.02,449.93,0.00,-0.37,25.60,41.17
2019-12-25 08:05,299.50,118.25,264.84,0.70,20.80,27.80,168.18,124.10,0.02,460.63,0.00,-1.97,25.87,41.17
2019-12-25 08:10,317.74,125.23,259.98,0.00,20.22,27.40,167.51,118.75,0.02,419.73,0.00,-15.47,26.13,41.17
2019-12-25 08:15,335.99,131.46,261.89,6.10,20.43,27.80,167.51,115.88,0.02,438.98,0.00,-0.08,26.40,41.17
2019-12-25 08:20,354.24,137.41,255.49,0.00,20.37,27.40,166.84,99.88,0.02,394.05,0.00,-23.90,26.67,41.17
2019-12-25 08:25,372.48,139.69,263.61,0.70,20.00,27.10,168.18,122.56,0.02,417.20,0.00,-0.08,26.93,41.17
2019-12-25 08:30,390.73,142.97,264.82,0.00,20.91,27.30,167.51,123.52,0.02,399.59,0.00,-8.80,27.20,42.88
2019-12-25 08:35,408.12,146.71,264.27,16.80,19.68,0.00,171.54,129.11,0.02,414.27,0.00,-0.14,27.52,42.88
2019-12-25 08:40,425.50,150.53,264.08,0.00,20.81,0.00,165.50,119.80,0.02,428.91,0.00,-10.88,27.83,42.88
2019-12-25 08:45,442.88,155.79,254.54,0.10,21.26,0.00,165.50,84.24,0.02,436.35,0.00,-0.07,28.15,42.88
2019-12-25 08:50,460.27,157.37,253.34,0.00,20.37,0.00,165.50,76.98,0.02,425.75,0.00,-2.48,28.47,42.88
2019-12-25 08:55,477.65,160.34,250.14,0.00,21.09,0.00,165.50,79.89,0.02,423.43,0.00,-0.40,28.78,42.88
2019-12-25 09:00,495.04,163.10,246.85,0.00,20.37,0.00,165.50,77.78,0.02,441.25,0.00,-0.86,29.10,40.04
2019-12-25 09:05,510.63,166.73,254.08,20.30,20.60,0.00,176.24,78.99,0.02,412.43,0.00,-0.07,29.27,40.04
2019-12-25 09:10,526.22,171.55,255.87,8.70,20.65,0.00,164.16,79.17,0.02,409.73,0.00,-0.07,29.43,40.04
2019-12-25 09:15,541.81,172.64,249.44,0.00,20.17,0.00,164.16,81.23,0.02,384.13,0.00,-4.17,29.60,40.04
2019-12-25 09:20,557.40,176.98,247.25,0.07,21.44,0.00,164.16,78.38,0.02,404.66,0.00,-0.28,29.77,40.04
2019-12-25 09:25,572.99,177.84,240.55,0.00,20.78,0.00,164.16,77.16,0.02,393.70,0.00,-0.97,29.93,40.04
2019-12-25 09:30,588.58,179.75,233.38,7.41,20.33,0.00,163.49,78.44,0.02,390.90,0.00,-0.07,30.10,41.53
2019-12-25 09:35,601.70,182.70,225.30,0.90,20.08,0.00,164.16,81.46,0.02,407.23,0.00,-0.03,30.22,41.53
2019-12-25 09:40,614.83,185.21,224.36,0.00,19.84,0.00,163.49,80.14,0.02,399.16,0.00,-15.27,30.33,41.53
2019-12-25 09:45,627.95,189.56,224.02,2.00,20.20,0.00,163.49,78.88,0.02,418.24,0.00,-0.07,30.45,41.53
2019-12-25 09:50,641.07,190.25,224.34,8.30,20.80,0.00,162.81,77.97,0.02,406.35,0.00,-0.14,30.57,41.53
2019-12-25 09:55,654.20,193.63,227.89,11.90,20.75,0.00,165.50,81.41,0.02,413.17,0.00,-0.16,30.68,41.53
2019-12-25 10:00,667.32,196.39,220.37,1.80,20.69,0.00,164.83,79.74,0.02,386.52,0.00,-0.14,30.80,40.01
2019-12-25 10:05,677.88,196.77,216.92,14.40,20.13,0.00,169.53,80.86,0.02,402.54,0.00,-0.12,30.85,40.01
2019-12-25 10:10,688.43,198.66,203.65,1.00,21.10,0.00,164.16,80.27,0.02,419.30,0.00,-0.20,30.90,40.01
2019-12-25 10:15,698.99,200.63,186.93,0.00,21.74,0.00,162.14,81.99,0.02,425.32,0.00,-0.09,30.95,40.01
2019-12-25 10:20,709.55,204.39,175.53,5.00,21.16,0.00,167.51,75.56,0.02,458.42,0.00,-0.08,31.00,40.01
2019-12-25 10:25,720.10,205.83,160.23,4.20,20.31,0.00,162.81,79.66,0.02,457.02,0.00,-0.11,31.05,40.01
2019-12-25 10:30,730.66,206.24,152.20,7.50,20.22,0.00,162.14,79.64,0.02,479.51,0.00,-0.07,31.10,46.99
2019-12-25 10:35,739.43,208.31,139.22,14.80,21.52,0.00,174.22,76.89,0.02,502.10,0.00,-0.14,31.03,46.99
2019-12-25 10:40,748.20,212.50,133.75,24.20,20.92,0.00,172.88,77.85,0.02,483.64,0.00,-0.14,30.97,46.99
2019-12-25 10:45,756.96,213.97,124.01,0.00,21.04,0.00,161.47,79.71,0.02,512.56,0.00,-15.17,30.90,46.99
2019-12-25 10:50,765.73,214.87,123.69,0.00,20.87,0.00,161.47,77.58,0.02,519.71,0.00,-0.05,30.83,46.99
2019-12-25 10:55,774.50,212.55,123.61,14.00,20.26,0.00,165.50,78.75,0.02,521.40,0.00,-0.12,30.77,46.99
2019-12-25 11:00,783.27,216.75,120.36,0.50,20.36,0.00,160.80,76.86,0.02,487.82,0.00,-0.11,30.70,41.43
2019-12-25 11:05,790.41,216.14,122.48,14.80,21.21,0.00,173.55,78.04,0.02,492.74,0.00,-0.09,30.67,41.43
2019-12-25 11:10,797.55,219.28,121.21,5.50,19.56,0.00,174.89,80.61,0.02,497.73,0.00,-0.05,30.63,41.43
2019-12-25 11:15,804.69,220.49,132.36,0.00,19.94,0.00,174.22,77.73,0.02,511.29,0.00,-0.86,30.60,41.43
2019-12-25 11:20,811.84,218.73,133.44,0.60,20.45,0.00,175.57,78.85,0.02,512.49,0.00,-0.06,30.57,41.43
2019-12-25 11:25,818.98,220.65,129.91,0.00,20.46,0.00,174.89,82.37,0.02,478.97,0.00,-19.48,30.53,41.43
2019-12-25 11:30,826.12,223.53,127.98,0.00,20.87,0.00,174.22,81.33,0.02,504.53,0.00,-10.15,30.50,41.09
2019-12-25 11:35,830.98,223.96,132.21,0.00,20.75,0.00,174.22,81.50,0.02,523.57,0.00,-3.79,30.43,41.09
2019-12-25 11:40,835.84,222.16,130.58,0.00,20.29,0.00,174.22,78.87,0.02,523.22,0.00,-2.27,30.37,41.09
2019-12-25 11:45,840.69,222.48,130.72,10.40,20.55,0.00,181.61,78.80,0.02,519.11,0.00,-0.18,30.30,41.09
2019-12-25 11:50,845.55,221.03,142.63,0.00,19.99,0.00,174.22,76.94,0.02,491.01,0.00,-3.77,30.23,41.09
2019-12-25 11:55,850.41,221.92,141.98,0.00,19.99,0.00,174.89,81.32,0.02,472.01,0.00,-8.83,30.17,41.09
2019-12-25 12:00,855.27,223.69,136.63,0.00,20.66,0.00,174.22,78.42,0.02,454.73,0.00,-11.27,30.10,39.95
2019-12-25 12:05,858.58,223.65,142.63,0.60,19.87,0.00,185.63,77.69,0.02,471.79,0.00,-0.17,30.23,39.95
2019-12-25 12:10,861.90,221.52,144.31,0.00,20.49,0.00,185.63,81.98,0.02,462.49,0.00,-15.54,30.37,39.95
2019-12-25 12:15,865.21,221.49,138.28,0.60,20.62,0.00,186.97,80.24,0.02,472.22,0.00,-0.15,30.50,39.95
2019-12-25 12:20,868.53,223.20,141.64,0.00,20.46,0.00,186.97,80.17,0.02,450.51,0.00,-23.47,30.63,39.95
2019-12-25 12:25,871.85,223.16,143.01,0.07,20.10,0.00,186.97,80.70,0.02,446.37,0.00,-34.60,30.77,39.95
2019-12-25 12:30,875.16,225.06,145.20,0.00,20.31,0.00,186.30,79.17,0.02,468.40,0.00,-7.56,30.90,35.32
2019-12-25 12:35,876.52,225.00,146.17,0.00,20.20,0.00,186.97,79.43,0.02,449.82,0.00,-19.04,30.97,35.32
2019-12-25 12:40,877.88,225.14,147.96,0.00,20.52,0.00,186.30,80.16,0.02,441.78,0.00,-1.38,31.03,35.32
2019-12-25 12:45,879.25,224.90,156.47,0.00,20.13,0.00,186.30,75.91,0.02,432.62,0.00,-23.31,31.10,35.32
2019-12-25 12:50,880.61,225.02,158.26,0.00,20.68,0.00,186.97,82.40,0.02,432.80,0.00,-1.83,31.17,35.32
2019-12-25 12:55,881.97,223.19,175.57,0.00,19.88,0.00,186.97,79.70,0.02,419.91,0.00,-10.38,31.23,35.32
2019-12-25 13:00,883.33,225.01,173.36,0.00,20.57,0.00,186.97,76.72,0.02,392.32,0.00,-17.48,31.30,23.73
2019-12-25 13:05,883.25,225.16,183.96,0.00,20.31,0.00,186.97,78.02,0.02,367.47,0.00,-7.50,31.07,23.73
2019-12-25 13:10,883.17,225.09,196.38,0.00,20.94,0.00,186.30,78.22,0.02,386.23,0.00,-23.61,30.83,23.73
2019-12-25 13:15,883.09,225.10,205.65,0.00,20.74,0.00,186.97,79.84,0.02,364.99,0.00,-21.82,30.60,23.73
2019-12-25 13:20,883.01,225.09,216.06,0.00,20.98,0.00,186.97,75.98,0.02,374.09,0.00,-11.09,30.37,23.73
2019-12-25 13:25,882.93,223.23,231.49,0.00,20.98,0.00,186.97,80.21,0.02,360.57,0.00,-2.24,30.13,23.73
2019-12-25 13:30,882.85,225.45,232.87,0.00,20.07,0.00,186.30,78.08,0.02,333.41,0.00,-21.23,29.90,20.03
2019-12-25 13:35,881.88,225.12,241.22,0.00,20.39,0.00,186.30,78.96,0.02,349.05,0.00,-3.13,29.83,20.03
2019-12-25 13:40,880.90,225.10,238.56,0.00,20.54,0.00,187.65,82.69,0.02,352.50,0.00,-9.01,29.77,20.03
2019-12-25 13:45,879.93,225.10,251.94,0.00,20.84,0.00,186.97,81.64,0.02,311.56,0.00,-24.44,29.70,20.03
2019-12-25 13:50,878.96,225.07,258.00,0.00,20.46,0.00,186.97,77.31,0.02,333.19,0.00,-1.43,29.63,20.03
2019-12-25 13:55,877.98,224.86,266.05,0.00,21.06,0.00,186.30,81.54,0.02,287.51,0.00,-17.98,29.57,20.03
2019-12-25 14:00,877.01,222.93,266.40,0.00,20.65,0.00,186.97,75.89,0.02,291.16,0.00,-2.45,29.50,28.80
2019-12-25 14:05,873.93,222.91,273.14,11.20,20.75,0.00,196.37,76.47,0.02,289.12,0.00,-0.98,29.72,28.80
2019-12-25 14:10,870.86,225.06,272.50,0.80,19.91,0.00,188.99,79.48,0.02,287.05,0.00,-0.12,29.93,28.80
2019-12-25 14:15,867.78,225.12,293.75,0.00,19.94,0.00,186.97,81.18,0.02,282.43,0.00,-0.10,30.15,28.80
2019-12-25 14:20,864.70,225.18,308.04,0.00,21.42,0.00,186.30,80.75,0.02,277.49,0.00,-0.05,30.37,28.80
2019-12-25 14:25,861.63,223.26,313.72,0.00,20.57,0.00,186.30,80.23,0.02,259.82,0.00,-1.04,30.58,28.80
2019-12-25 14:30,858.55,223.34,313.18,0.00,20.58,0.00,185.63,80.46,0.02,246.83,0.00,-20.74,30.80,36.07
2019-12-25 14:35,852.30,223.46,299.76,5.10,21.38,0.00,186.97,81.11,0.02,285.86,0.00,-0.05,30.92,36.07
2019-12-25 14:40,846.05,223.54,311.52,0.00,19.79,0.00,187.65,76.27,0.02,295.34,0.00,-0.14,31.03,36.07
2019-12-25 14:45,839.80,225.17,302.87,2.50,20.23,0.00,189.66,81.21,0.02,301.61,0.00,-0.98,31.15,36.07
2019-12-25 14:50,833.55,225.10,299.34,0.00,20.68,0.00,186.97,80.42,0.02,278.13,0.00,-30.22,31.27,36.07
2019-12-25 14:55,827.30,225.09,318.20,0.00,20.07,0.00,186.97,81.96,0.02,307.97,0.00,-16.47,31.38,36.07
2019-12-25 15:00,821.05,224.85,344.17,0.20,20.22,0.00,186.97,81.26,0.02,279.48,0.00,-0.12,31.50,23.65
2019-12-25 15:05,812.08,224.73,331.94,0.00,20.39,0.00,194.36,78.95,0.02,279.22,0.00,-7.62,31.67,23.65
2019-12-25 15:10,803.12,222.77,324.62,0.00,20.71,0.00,186.30,83.20,0.02,289.66,0.00,-19.67,31.83,23.65
2019-12-25 15:15,794.15,222.52,330.66,0.00,20.80,0.00,186.30,76.16,0.02,317.27,0.00,-9.40,32.00,23.65
2019-12-25 15:20,785.18,224.10,382.87,17.52,20.58,0.00,201.74,78.28,0.02,317.54,0.00,-0.99,32.17,23.65
2019-12-25 15:25,776.22,222.00,380.89,0.00,21.04,0.00,189.66,81.70,0.02,284.49,0.00,-19.37,32.33,23.65
2019-12-25 15:30,767.25,223.89,402.42,0.40,20.81,0.00,186.97,77.75,0.02,281.39,0.00,-0.17,32.50,25.15
2019-12-25 15:35,755.93,224.53,397.08,24.94,21.06,0.00,211.13,79.67,0.02,323.16,0.00,-0.11,32.55,25.15
2019-12-25 15:40,744.60,224.45,425.01,0.00,20.78,0.00,188.32,80.02,0.02,316.87,0.00,-1.41,32.60,25.15
2019-12-25 15:45,733.28,224.80,465.09,0.04,21.07,0.00,187.65,80.92,0.02,239.65,0.00,-0.47,32.65,25.15
2019-12-25 15:50,721.96,224.77,489.24,12.83,20.69,0.00,190.33,76.24,0.02,242.59,0.00,-1.06,32.70,25.15
2019-12-25 15:55,710.63,221.81,546.74,0.04,19.93,0.00,186.97,81.95,0.02,227.24,0.00,-0.14,32.75,25.15
2019-12-25 16:00,699.31,220.07,583.40,0.00,20.54,0.00,186.97,81.30,0.02,138.95,0.00,-39.46,32.80,18.27
2019-12-25 16:05,685.32,220.31,624.08,0.00,20.28,0.00,186.30,80.29,0.02,184.97,0.00,-40.18,33.10,18.27
2019-12-25 16:10,671.32,218.55,626.02,0.00,20.29,0.00,186.97,77.97,0.02,156.90,0.00,-26.23,33.40,18.27
2019-12-25 16:15,657.33,214.77,644.49,0.00,20.68,0.00,186.97,80.60,0.02,196.47,0.00,-11.97,33.70,18.27
2019-12-25 16:20,643.34,214.83,647.70,0.00,20.66,0.00,187.65,79.64,0.02,242.15,0.00,-0.76,34.00,18.27
2019-12-25 16:25,629.34,210.44,683.29,0.00,20.78,0.00,186.30,79.56,0.02,217.66,0.00,-0.91,34.30,18.27
2019-12-25 16:30,615.35,208.57,723.15,0.00,19.76,0.00,186.97,76.67,0.02,193.85,0.00,-0.37,34.60,20.12
2019-12-25 16:35,599.10,206.23,764.04,2.80,20.55,0.00,186.97,78.92,0.02,140.72,0.00,-0.99,34.55,20.12
2019-12-25 16:40,582.85,206.02,815.13,1.00,20.08,0.00,188.32,80.10,0.02,151.53,0.00,-0.10,34.50,20.12
2019-12-25 16:45,566.61,204.36,863.27,10.50,20.92,0.00,186.97,78.68,0.02,96.62,0.00,-0.10,34.45,20.12
2019-12-25 16:50,550.36,202.56,889.91,29.90,19.82,0.00,197.04,77.07,0.02,91.80,0.00,-1.07,34.40,20.12
2019-12-25 16:55,534.11,198.38,919.78,29.70,20.52,0.00,201.74,78.36,0.02,70.92,0.00,-0.18,34.35,20.12
2019-12-25 17:00,517.86,195.63,912.45,22.20,20.13,0.00,193.69,78.36,0.02,126.06,0.00,-0.05,34.30,40.33
2019-12-25 17:05,500.02,193.17,952.14,26.30,20.17,0.00,197.04,76.43,0.02,88.09,0.00,-0.08,34.12,40.33
2019-12-25 17:10,482.19,191.99,958.50,20.20,20.91,0.00,203.08,74.67,0.02,110.21,0.00,-0.10,33.93,40.33
2019-12-25 17:15,464.35,189.37,964.58,7.70,20.94,0.00,188.32,77.57,0.02,131.29,0.00,-0.07,33.75,40.33
2019-12-25 17:20,446.51,185.43,961.58,1.74,19.91,0.00,188.32,79.05,0.02,131.81,0.00,0.00,33.57,40.33
2019-12-25 17:25,428.68,184.43,976.22,0.04,20.13,0.00,186.30,80.62,0.02,188.09,0.00,-0.04,33.38,40.33
2019-12-25 17:30,410.84,181.78,1008.28,0.02,20.91,0.00,186.30,76.66,0.02,163.76,0.00,-9.60,33.20,48.45
2019-12-25 17:35,392.30,179.16,1038.63,12.91,20.60,0.00,191.67,79.59,0.02,176.81,0.00,-0.12,33.13,48.45
2019-12-25 17:40,373.75,174.65,1044.22,28.66,20.13,0.00,201.07,76.80,0.02,145.61,0.00,-0.03,33.07,48.45
2019-12-25 17:45,355.21,173.32,1045.95,14.75,20.49,0.00,186.97,79.77,0.02,199.18,0.00,-0.11,33.00,48.45
2019-12-25 17:50,336.66,169.85,1076.07,14.98,20.02,0.00,193.01,77.66,0.02,200.42,0.00,-0.08,32.93,48.45
2019-12-25 17:55,318.12,164.57,1085.90,6.45,20.43,0.00,189.66,80.24,0.02,197.46,0.00,0.00,32.87,48.45
2019-12-25 18:00,299.57,163.28,1109.91,23.50,21.00,0.00,199.73,77.53,0.02,200.58,0.00,-0.11,32.80,49.32
2019-12-25 18:05,282.36,158.05,1085.78,11.94,19.99,0.00,195.03,79.93,0.02,203.50,0.00,-0.06,32.62,49.32
2019-12-25 18:10,265.15,156.19,1096.76,0.04,20.83,0.00,187.65,79.43,0.02,230.07,0.00,-0.04,32.43,49.32
2019-12-25 18:15,247.93,150.11,1125.89,1.22,20.04,0.00,186.97,80.04,0.02,210.53,0.00,-0.08,32.25,49.32
2019-12-25 18:20,230.72,146.94,1103.83,8.31,19.97,0.00,194.36,80.92,0.02,274.39,0.00,-0.10,32.07,49.32
2019-12-25 18:25,213.51,140.26,1068.83,28.21,20.71,0.00,189.66,80.84,0.02,296.22,0.00,-0.01,31.88,49.32
2019-12-25 18:30,196.30,135.28,1065.16,27.60,20.23,0.00,197.04,76.72,0.02,327.82,0.00,-0.07,31.70,63.97
2019-12-25 18:35,181.49,126.73,1050.56,4.78,19.91,0.00,191.67,78.97,0.02,368.85,0.00,-0.11,31.47,63.97
2019-12-25 18:40,166.68,120.80,990.43,15.42,20.45,0.00,188.99,78.83,0.02,415.52,0.00,-0.05,31.23,63.97
2019-12-25 18:45,151.86,111.30,999.22,1.22,20.62,0.00,187.65,79.81,0.02,411.96,0.00,-0.08,31.00,63.97
2019-12-25 18:50,137.05,103.42,993.56,20.51,20.22,0.00,189.66,79.79,0.02,446.26,0.00,-0.18,30.77,63.97
2019-12-25 18:55,122.24,94.25,967.30,18.95,20.49,0.00,191.67,79.66,0.02,515.90,0.00,-0.07,30.53,63.97
2019-12-25 19:00,107.43,85.67,951.36,22.35,20.28,0.00,223.21,77.02,0.02,525.01,0.00,-0.08,30.30,77.41
2019-12-25 19:05,96.73,76.79,941.45,25.34,20.54,0.00,223.89,77.42,0.02,558.69,0.00,-0.06,29.97,77.41
2019-12-25 19:10,86.04,67.83,966.73,23.00,20.75,0.00,216.50,76.12,0.02,552.75,0.00,-0.11,29.63,77.41
2019-12-25 19:15,75.34,60.53,977.05,19.00,19.65,0.00,212.48,80.83,0.02,496.82,0.00,-0.07,29.30,77.41
2019-12-25 19:20,64.65,52.72,998.38,17.98,20.42,65.50,192.34,78.07,0.02,480.91,0.00,-0.08,28.97,77.41
2019-12-25 19:25,53.96,45.30,1013.66,0.50,20.07,101.28,212.48,81.95,0.02,452.72,0.00,-0.07,28.63,77.41
2019-12-25 19:30,43.26,37.65,1036.67,0.00,20.10,101.44,188.99,82.66,0.02,409.79,0.00,-1.65,28.30,61.70
2019-12-25 19:35,37.35,31.11,1028.90,3.63,19.04,104.52,207.78,81.25,0.02,367.13,0.00,-0.10,27.93,61.70
2019-12-25 19:40,31.44,24.55,1066.58,28.43,20.40,105.39,190.33,79.21,0.02,391.51,0.00,-0.05,27.57,61.70
2019-12-25 19:45,25.54,19.34,1045.27,2.10,20.97,105.74,187.65,79.58,0.02,388.19,0.00,-0.08,27.20,61.70
2019-12-25 19:50,19.63,14.46,1057.56,25.31,20.83,105.93,197.04,76.67,0.02,399.89,0.00,-0.07,26.83,61.70
2019-12-25 19:55,13.72,9.95,1054.41,22.51,20.54,105.63,187.65,82.26,0.02,423.04,0.00,-0.07,26.47,61.70
2019-12-25 20:00,7.81,5.23,1037.78,24.54,19.58,105.98,196.37,76.91,0.02,400.68,0.00,-0.04,26.10,57.72
2019-12-25 20:05,6.51,3.47,1024.03,5.18,20.42,106.13,192.34,80.11,0.02,397.11,0.00,-0.09,26.02,57.72
2019-12-25 20:10,5.21,2.40,1008.97,4.79,20.29,106.36,191.00,82.46,0.02,398.13,0.00,-0.09,25.93,57.72
2019-12-25 20:15,3.90,1.46,994.90,1.53,19.50,106.59,187.65,80.38,0.02,428.16,0.00,-0.07,25.85,57.72
2019-12-25 20:20,2.60,0.60,974.15,3.85,20.13,107.04,191.67,80.26,0.02,442.06,0.00,-0.05,25.77,57.72
2019-12-25 20:25,1.30,-0.18,964.53,0.24,20.33,106.94,186.97,83.29,0.02,429.90,0.00,-0.08,25.68,57.72
2019-12-25 20:30,0.00,-0.46,962.52,23.04,19.85,107.59,196.37,77.81,0.02,403.54,0.00,-0.06,25.60,55.71
2019-12-25 20:35,0.00,-0.20,967.81,18.73,19.93,107.12,191.00,78.46,0.02,421.56,0.00,-0.11,25.48,55.71
2019-12-25 20:40,0.00,-0.20,971.29,17.68,20.08,107.34,187.65,79.55,0.02,402.91,0.00,-0.15,25.37,55.71
2019-12-25 20:45,0.00,-0.20,978.64,45.83,20.25,107.55,199.05,76.68,0.02,385.65,0.00,-0.20,25.25,55.71
2019-12-25 20:50,0.00,-0.20,985.93,23.06,19.64,107.89,195.03,77.21,0.02,384.12,0.00,-0.07,25.13,55.71
2019-12-25 20:55,0.00,-0.20,981.20,0.72,20.86,107.88,186.97,83.04,0.02,361.32,0.00,-0.08,25.02,55.71
2019-12-25 21:00,0.00,-0.20,959.88,10.98,21.04,107.73,188.32,77.66,0.02,400.69,0.00,-0.03,24.90,55.25
2019-12-25 21:05,0.00,-0.20,941.34,34.75,20.54,108.12,200.40,75.15,0.02,391.42,0.00,-0.09,24.90,55.25
2019-12-25 21:10,0.00,-0.20,927.38,7.80,20.23,108.53,186.30,76.80,0.02,411.23,0.00,-0.07,24.90,55.25
2019-12-25 21:15,0.00,-0.20,925.88,12.52,21.03,108.88,191.00,78.64,0.02,380.21,0.00,-0.03,24.90,55.25
2019-12-25 21:20,0.00,-0.20,946.15,0.76,20.92,108.93,188.32,80.70,0.02,360.95,0.00,-0.16,24.90,55.25
2019-12-25 21:25,0.00,-0.20,935.03,4.81,20.48,109.35,187.65,84.63,0.02,368.13,0.00,-0.10,24.90,55.25
2019-12-25 21:30,0.00,-0.20,915.67,15.41,20.07,109.44,197.71,78.15,0.02,419.50,0.00,-0.06,24.90,59.14
2019-12-25 21:35,0.00,-0.20,927.61,24.91,20.29,88.51,189.66,78.62,0.02,426.92,0.00,-0.06,24.80,59.14
2019-12-25 21:40,0.00,-0.20,945.88,6.05,20.65,27.30,186.30,81.56,0.02,421.12,0.00,0.00,24.70,59.14
2019-12-25 21:45,0.00,-0.20,946.61,0.83,20.52,27.40,187.65,79.00,0.02,361.58,0.00,-0.06,24.60,59.14
2019-12-25 21:50,0.00,-0.20,960.86,1.01,20.80,27.30,186.30,78.59,0.02,365.09,0.00,-0.07,24.50,59.14
2019-12-25 21:55,0.00,-0.20,954.44,4.22,20.29,27.40,186.30,80.59,0.02,385.25,0.00,-0.08,24.40,59.14
2019-12-25 22:00,0.00,-0.20,937.44,7.41,20.29,27.40,188.32,76.82,0.02,394.76,0.00,-0.10,24.30,59.74
2019-12-25 22:05,0.00,-0.20,915.17,19.57,20.28,0.00,193.01,79.89,0.02,409.44,0.00,-0.10,24.17,59.74
2019-12-25 22:10,0.00,-0.20,899.77,15.55,20.94,0.00,195.03,78.04,0.02,409.50,0.00,-0.09,24.03,59.74
2019-12-25 22:15,0.00,-0.20,905.41,12.40,20.74,0.00,188.32,78.38,0.02,405.72,0.00,-0.10,23.90,59.74
2019-12-25 22:20,0.00,-0.20,905.13,18.10,21.06,0.00,188.99,76.93,0.02,399.71,0.00,-0.06,23.77,59.74
2019-12-25 22:25,0.00,-0.20,931.70,0.74,21.12,0.00,188.99,80.74,0.02,370.35,0.00,0.00,23.63,59.74
2019-12-25 22:30,0.00,-0.20,936.29,1.05,20.23,0.00,187.65,81.09,0.02,329.55,0.00,-0.04,23.50,59.50
2019-12-25 22:35,0.00,-0.20,932.09,18.24,20.36,0.00,194.36,82.35,0.02,361.12,0.00,-0.08,23.38,59.50
2019-12-25 22:40,0.00,-0.20,920.19,0.11,20.87,0.00,187.65,80.70,0.02,332.07,0.00,-0.06,23.27,59.50
